num_inspection;evaluation;departement
23-009203-1;2;67
23-031267-1;2;40
22-099222-1;2;60
22-103953-1;2;24
22-087146-1;3;27
22-092411-1;2;59
23-004677-1;2;67
23-029004-1;3;43
23-038305-1;2;75
23-020591-1;2;71
23-029028-1;2;58
23-053833-3;2;17
23-054816-1;3;35
23-026798-1;3;95
23-053833-2;2;17
23-032922-1;2;59
23-037141-1;2;75
23-077046-1;3;93
23-028154-1;2;69
23-038927-1;2;28
23-038054-1;0;91
23-006642-1;3;17
23-063908-1;2;60
23-033674-1;3;75
23-029736-1;2;82
23-067310-1;3;88
23-030058-1;3;44
23-073855-1;2;94
23-029117-1;2;95
23-050460-1;3;75
23-055039-1;1;43
23-029136-1;2;57
22-098889-1;3;24
23-028151-1;1;91
23-013333-1;2;97
23-055910-1;2;6
23-028245-1;3;75
23-041626-1;2;59
23-063269-1;2;51
23-068511-1;2;56
23-054258-1;2;59
23-069402-1;3;85
23-007835-1;3;13
23-022765-4;3;68
23-037279-2;3;17
23-035881-1;3;22
23-074538-1;2;75
23-072591-1;1;94
23-057387-1;2;73
23-003965-1;3;35
23-047772-1;2;73
23-020769-1;3;14
23-045347-1;1;59
23-078116-1;2;83
23-000946-1;2;57
23-026262-1;2;75
23-025375-1;2;75
23-061216-1;2;85
23-006532-1;2;58
23-077462-1;1;13
22-092995-1;1;75
23-002227-1;3;30
22-013759-1;3;23
22-105741-1;2;83
23-006073-1;2;16
23-004917-1;2;94
23-053992-1;3;7
23-037776-1;2;75
23-036784-1;2;24
23-028196-1;3;75
22-095716-1;3;80
23-033779-1;2;94
23-034753-1;3;24
23-048200-1;2;71
23-050312-1;2;94
22-107853-1;2;78
23-060431-1;2;93
23-030337-1;2;97
23-019645-1;2;7
23-029286-1;2;93
23-083439-1;2;75
22-109223-1;2;5
23-069507-1;2;44
23-081240-1;2;80
23-028213-1;2;1
23-029251-1;2;18
23-025585-1;3;75
23-052782-1;3;34
23-029238-1;3;69
23-078624-1;0;63
23-077162-1;3;91
22-104088-1;3;88
22-014822-1;2;5
23-038040-1;3;75
23-050841-3;2;55
23-031983-1;1;44
23-032337-1;3;54
23-052986-1;2;17
23-059466-1;3;75
23-033369-1;2;63
22-089464-1;2;76
22-108472-1;2;72
23-004085-1;2;63
23-024264-1;2;91
23-010708-1;3;42
23-033303-1;3;80
23-046610-1;3;75
23-055637-1;2;63
23-027399-1;2;49
23-015583-1;2;69
22-003510-1;2;42
23-028294-1;2;93
23-050841-2;2;55
23-069109-1;2;75
23-025471-1;1;21
23-042505-1;3;21
23-061246-1;2;59
23-074473-1;2;22
22-102711-1;3;97
22-095113-1;1;71
23-006732-1;2;26
23-073048-1;3;61
23-012539-1;3;52
23-028419-1;3;69
23-029433-1;2;90
23-030533-1;0;97
23-000223-1;2;89
23-078121-1;2;75
23-043032-1;2;75
22-108366-1;2;60
23-027207-1;2;31
23-019836-1;3;54
23-016510-2;2;20
23-027250-1;2;75
23-073673-1;2;75
23-023459-1;2;66
23-057130-1;2;77
23-079956-1;2;75
23-009402-1;3;31
23-016950-1;2;93
23-072736-1;2;80
23-017148-1;2;75
23-040601-1;2;26
23-050888-1;1;28
22-099707-1;3;20
23-041914-1;1;59
23-061654-1;3;75
23-005640-1;2;42
23-073678-1;2;92
22-099085-1;3;89
23-066322-1;3;8
22-108917-1;2;80
22-093752-1;3;2
23-028351-1;2;31
23-029439-1;2;53
22-064828-1;2;59
22-099793-1;2;29
23-029477-1;3;32
23-004678-1;3;2
23-061710-1;2;11
23-051087-1;3;94
23-030671-1;3;83
23-025249-1;3;71
23-074864-1;3;89
23-070311-1;3;81
23-007650-1;1;75
23-041052-1;3;59
23-030637-1;3;5
23-028390-1;2;92
23-045164-1;3;59
22-096720-1;3;77
23-014088-1;3;93
22-090779-1;2;59
22-097237-1;2;76
23-013964-1;3;13
23-074650-1;2;80
23-030622-1;1;75
23-011994-1;1;86
23-047498-1;3;54
23-071636-1;3;83
22-102137-1;2;69
23-010761-1;2;16
23-004478-1;3;54
23-028413-1;3;75
23-009376-1;3;83
23-030954-1;2;75
23-025541-1;2;37
23-033854-1;3;62
22-012735-1;2;97
23-055444-1;3;74
23-022765-1;3;68
23-023959-1;2;58
22-109232-1;2;31
23-016768-1;3;75
23-015047-1;2;33
23-032593-1;2;56
23-075441-1;3;69
22-090627-1;3;75
23-028463-1;3;75
23-029840-1;3;76
23-074886-1;2;34
23-028458-1;3;54
23-028674-1;3;76
23-075696-1;2;61
22-092437-1;2;88
23-005035-1;2;42
23-048783-1;2;28
23-028457-1;3;94
23-060841-1;2;65
23-076842-1;1;33
23-067275-1;3;42
22-107123-1;2;32
23-066357-1;1;59
23-000302-1;3;72
23-029601-1;2;75
23-013549-1;2;16
23-030874-1;2;98
23-020912-1;2;72
23-030742-1;3;75
22-009979-1;3;9
22-093348-1;2;27
23-028669-1;3;24
22-103137-1;3;66
23-010480-1;3;16
23-016301-1;3;20
23-010114-1;3;84
23-029643-1;2;77
23-005013-1;3;47
23-030099-1;3;50
22-095564-1;2;33
23-003929-1;3;63
23-009595-1;2;6
23-026861-1;2;95
23-006903-1;2;92
23-084843-1;2;6
23-053043-1;2;80
23-059107-1;3;85
23-061677-1;2;17
23-018473-1;3;37
23-074830-1;2;35
23-057180-1;3;59
23-029645-1;3;72
23-030901-1;2;33
23-004046-1;3;63
23-076244-1;3;83
23-034260-1;2;32
23-037712-1;3;72
23-029628-1;3;94
23-065192-1;1;52
22-105537-1;2;32
23-010842-1;2;75
23-010057-1;2;84
23-015063-1;2;33
23-025685-1;2;75
23-054936-1;1;31
23-028553-1;3;35
23-012086-1;2;66
23-046548-1;2;97
23-087057-1;2;75
23-068945-1;2;59
23-024676-1;1;84
22-096066-1;2;41
23-031109-1;2;93
23-045032-1;2;94
23-012211-1;1;66
23-025600-1;2;94
23-004228-1;3;46
23-032773-1;3;20
23-004366-1;2;46
23-084544-1;2;59
23-018130-1;2;92
23-068811-1;3;56
23-075345-1;0;33
22-098322-1;2;56
22-097970-1;2;37
23-018545-1;2;22
23-059568-1;2;6
23-030972-1;2;91
23-005949-1;2;51
23-029775-1;2;97
23-012312-1;3;75
23-038382-1;3;24
22-090166-1;2;83
22-097029-1;2;1
22-092279-1;2;92
23-009759-1;3;75
23-083633-1;2;71
23-072664-1;3;26
23-029911-1;2;92
23-053003-1;2;44
23-054658-1;2;75
23-046511-1;2;68
22-100143-1;3;27
23-062732-1;3;84
23-012341-1;3;69
22-094298-1;2;40
23-027470-1;2;11
23-041294-1;2;69
23-004237-1;3;46
22-105834-1;2;80
23-003879-1;2;83
22-107478-1;2;40
23-013603-1;1;58
22-109282-1;2;33
23-041080-1;3;54
22-105742-1;3;29
23-029899-1;3;13
22-106143-1;2;91
23-070799-1;3;62
23-015300-1;3;17
23-049962-1;2;60
23-004112-1;3;63
23-050743-1;2;75
22-014302-1;3;97
23-040748-1;3;5
22-018470-1;3;63
23-003748-1;3;86
23-041322-1;1;87
23-053751-1;2;59
22-096645-1;2;35
23-006495-1;3;54
23-076021-1;3;51
23-076181-1;2;75
23-026368-1;3;49
22-107528-1;2;29
22-004156-1;3;72
23-028698-1;2;93
23-064535-1;2;71
23-010938-1;2;19
23-028809-1;2;75
23-047399-1;3;56
23-060207-1;2;75
23-028974-1;2;93
23-053144-1;2;61
23-018534-1;3;35
23-026323-1;3;15
22-092343-1;2;75
23-018536-1;3;35
23-080562-1;2;93
22-105410-1;2;60
23-036881-1;3;74
23-058713-1;1;20
23-000873-1;2;30
23-013633-1;3;79
23-010268-1;2;75
23-007531-1;2;75
23-017551-1;3;35
22-095359-1;1;75
23-076572-1;1;95
23-046410-1;2;75
22-074032-1;2;89
22-010305-1;3;9
23-022404-1;3;75
23-028695-1;2;93
22-102016-1;2;59
23-018150-1;2;81
23-069953-1;1;75
23-030027-1;2;3
22-004222-1;2;72
23-056167-1;2;39
23-029985-1;2;75
23-034111-1;3;29
22-091007-1;2;69
22-104112-1;2;41
23-029374-1;2;44
23-059302-1;3;75
23-056967-1;3;44
23-023327-1;1;14
23-030730-1;2;4
23-077404-1;3;31
23-005836-1;2;39
23-034358-1;3;59
23-033320-1;3;69
23-028242-1;3;75
23-020696-1;3;81
23-032083-1;2;69
23-069742-1;1;35
23-028730-1;2;39
22-094827-1;3;72
23-005287-1;3;42
23-065617-1;2;11
23-031235-1;2;75
23-072559-1;2;29
23-028734-1;2;75
22-099186-1;3;14
23-023889-1;2;97
23-068489-1;1;92
23-029240-1;2;69
22-107925-1;2;17
23-028803-1;2;92
23-030020-1;3;75
23-029163-1;2;49
23-000554-1;2;57
23-041219-1;2;78
23-016320-1;2;60
23-027621-1;2;38
23-009809-1;2;77
23-060693-1;3;26
23-031194-1;2;35
23-079374-1;2;76
22-090333-1;3;17
22-094163-1;3;49
23-002194-1;2;30
23-024667-1;2;71
22-002284-1;3;72
22-100758-1;2;2
23-042627-1;3;93
23-028763-1;3;75
23-002199-1;2;30
23-042733-1;2;75
23-028794-1;3;51
23-002170-1;3;30
23-019898-1;3;75
22-107122-1;2;80
23-073699-1;2;75
23-023374-1;2;93
22-108009-1;2;18
23-045465-1;3;38
22-107322-1;2;11
22-096806-1;2;44
22-109379-1;2;94
23-023035-1;2;93
22-089008-1;3;69
23-004801-1;3;20
23-016872-1;2;75
23-000941-1;3;57
23-008957-1;3;94
23-000403-2;2;93
22-108643-1;2;29
23-030082-1;2;75
23-023350-1;2;75
23-033597-1;2;12
23-039715-1;2;82
22-089269-1;2;78
22-094241-1;3;84
23-008080-1;2;75
23-031123-1;2;93
23-015060-1;3;33
23-048647-1;3;69
23-031119-1;2;75
23-028800-1;3;14
23-021921-1;3;62
23-031116-1;2;75
23-024701-1;3;69
23-054955-1;1;42
22-104395-1;3;38
23-037907-1;2;37
23-078633-1;3;26
23-006820-1;3;85
23-033494-1;2;56
23-076548-1;1;56
23-031108-1;2;11
23-000604-1;3;13
23-060475-1;3;14
23-000643-1;2;44
23-002618-1;3;6
23-050445-1;2;43
23-032885-1;1;43
23-036319-1;0;82
22-106188-1;2;37
23-077774-1;1;59
23-001120-1;3;30
23-030117-1;2;75
23-072373-1;2;95
23-037483-1;2;78
23-003168-1;3;85
23-020431-1;2;50
22-096428-1;2;95
23-051411-1;2;48
23-036769-1;2;56
23-081412-1;3;80
23-011990-1;2;86
22-097007-1;3;93
23-011935-1;2;9
23-047152-1;1;82
22-109469-1;2;63
23-038336-1;2;11
23-030102-1;2;18
23-042451-1;2;75
23-030164-1;3;64
23-048709-1;3;24
23-030069-1;2;31
23-046091-1;3;69
22-103725-1;3;22
23-000973-1;2;72
23-020545-1;2;97
23-020494-1;2;33
23-059288-1;3;91
23-045893-1;3;71
23-004545-1;2;82
23-047715-2;2;12
23-050056-1;3;97
23-048445-1;2;75
23-039290-1;3;77
23-080760-1;3;25
23-025747-1;3;24
22-100533-1;3;12
23-026678-1;2;85
23-030353-1;3;75
23-071531-1;1;14
23-013464-1;2;75
23-042515-1;2;42
23-004523-1;2;75
22-098304-1;3;47
23-000464-1;2;89
22-102756-1;2;59
23-029051-1;2;34
23-071678-1;2;60
23-029515-1;2;97
23-012569-1;3;80
23-075019-1;3;26
23-024838-1;2;97
23-008333-1;3;19
23-064786-1;2;75
23-042123-1;2;97
23-048878-1;2;31
23-050886-1;3;64
23-012156-1;2;66
22-092421-1;2;34
23-086418-1;2;94
22-094832-1;3;34
23-016695-1;3;75
22-104999-1;2;6
23-027615-1;2;5
23-039191-1;3;59
23-026162-1;3;38
23-054821-1;2;19
22-090021-1;2;42
23-056930-1;2;75
23-075239-1;2;69
22-108593-1;2;49
23-000247-1;2;44
23-068718-1;3;36
22-081297-1;2;89
23-040605-1;2;56
23-020694-1;2;19
23-008589-1;3;65
23-034269-1;3;74
22-097373-1;3;54
23-071002-1;3;22
22-096977-1;2;33
22-090727-1;2;83
23-068840-1;2;75
23-066218-1;3;74
23-055533-1;2;92
23-028924-1;2;75
22-099442-1;3;75
23-029065-1;2;69
23-027592-1;2;82
22-104618-1;2;75
23-029617-1;2;35
22-094185-1;2;6
23-069449-1;3;69
23-078971-1;2;2
22-107744-1;2;28
23-046141-1;2;34
23-056437-1;2;51
23-003867-1;2;83
23-061483-1;3;50
23-029096-1;2;81
23-056745-1;3;26
23-039581-1;1;97
23-079652-1;1;75
23-065247-1;2;33
23-055629-1;1;50
22-105984-1;2;59
23-030566-1;2;8
22-006707-1;2;33
23-066850-1;3;30
23-034447-1;2;75
23-054301-1;1;97
23-029436-1;2;75
23-034837-1;2;75
23-023389-1;2;11
23-008854-1;1;65
23-030583-1;3;5
23-048107-1;2;91
23-020548-1;2;62
23-046649-1;2;75
22-097443-1;3;42
23-049825-1;3;35
23-076528-1;2;97
22-102950-1;3;14
23-045017-1;2;72
22-088410-1;2;75
23-067271-1;1;11
23-029257-1;2;94
22-065115-1;1;7
23-041033-1;3;74
23-032308-1;2;93
22-101109-1;2;24
23-006058-1;3;64
23-067731-1;2;11
23-000410-1;2;66
22-092815-1;2;35
23-029217-1;2;75
22-096901-3;3;12
22-092065-1;2;41
23-000258-1;3;89
23-000659-1;1;94
22-005738-1;3;61
23-008396-1;2;19
23-069106-1;2;67
23-023550-1;2;49
23-022319-1;2;91
22-096901-2;3;12
23-051671-6;2;93
23-029295-1;2;59
23-009641-1;2;75
23-022467-1;3;34
23-050597-1;3;29
23-073832-1;3;7
23-020706-1;3;69
22-091331-1;2;83
23-079892-1;3;75
23-009615-1;2;95
23-036806-1;2;49
23-031152-1;3;59
23-049366-1;1;56
23-010219-1;3;66
23-031545-1;2;38
23-055682-1;3;12
22-096467-1;2;35
23-011664-1;3;79
23-000327-1;2;72
23-010770-1;3;16
23-003104-1;3;17
23-067496-1;2;33
22-101653-1;2;20
23-015785-1;3;13
22-097935-1;2;20
23-068232-1;2;11
22-089953-1;2;60
23-023583-1;2;51
23-057746-1;2;49
22-101133-1;3;46
23-075210-1;2;17
23-060264-1;2;95
23-038017-1;3;44
23-029116-1;2;53
23-058512-1;2;57
23-016199-1;3;64
23-060202-1;3;40
23-072639-1;3;74
23-030776-1;2;54
23-039557-1;2;59
23-015600-1;3;75
23-051752-1;3;79
22-090519-1;3;38
23-000635-1;2;5
23-039804-1;3;14
23-033699-1;3;75
23-015465-1;3;37
22-106802-1;2;16
23-075235-1;1;75
23-037869-1;2;24
23-021556-1;3;75
23-018204-1;2;75
23-007664-1;2;75
23-045041-1;2;32
23-023610-1;2;25
23-066160-1;2;92
23-059256-1;1;59
22-097432-1;3;29
22-100720-1;2;29
23-037461-1;3;56
23-066235-1;1;75
22-094237-1;2;78
23-083316-1;3;56
22-006669-1;3;33
23-064287-1;3;84
23-008131-1;3;44
23-028270-1;3;75
23-001389-1;3;39
23-025081-1;2;11
22-104386-1;2;97
23-026196-1;2;61
23-055659-1;2;35
23-028227-1;3;75
23-029512-1;3;75
23-025485-1;3;62
23-045119-1;2;74
23-034448-2;2;93
23-010055-1;3;84
23-032503-1;2;69
23-082828-1;3;5
23-065130-1;3;15
23-074570-1;3;94
23-023536-1;2;97
23-004239-1;3;46
23-023636-1;3;38
23-058819-1;2;11
23-009998-1;3;13
23-031284-1;2;69
22-091039-1;2;93
23-058336-1;3;17
23-041411-1;2;26
23-020918-1;2;20
23-018445-1;2;75
23-000321-1;3;72
23-029602-1;3;61
23-014388-1;2;33
23-072922-1;3;93
23-078547-1;1;8
23-078487-1;3;93
22-096413-1;2;85
23-010773-1;2;16
23-004324-1;3;46
23-059978-1;2;11
23-048479-1;1;75
23-019496-1;2;7
23-052978-1;3;75
23-029624-1;2;94
23-070873-1;3;22
23-005223-1;3;42
22-107429-1;2;33
23-036290-1;2;72
23-034002-1;2;75
23-029657-1;3;88
23-042118-1;3;75
23-079786-1;2;83
23-072549-1;2;1
23-003855-1;2;75
23-009079-1;3;50
22-003108-1;3;66
23-074412-1;2;60
23-073413-1;2;41
23-077300-1;1;26
23-060800-1;3;94
23-015629-1;3;39
23-034050-1;3;28
23-060805-1;3;94
22-104315-1;2;76
23-027992-1;2;81
22-107341-1;2;40
23-041694-1;3;75
22-089646-1;2;92
22-107424-1;2;91
22-001286-1;2;26
23-030539-1;3;75
23-050948-1;3;14
23-026867-1;3;12
23-022132-1;2;77
23-075164-1;1;15
23-068649-1;3;50
23-063869-1;2;75
23-031018-1;2;97
23-023670-1;1;75
22-092703-1;3;63
22-106958-1;2;94
23-034381-1;2;94
22-097213-1;2;93
22-094018-1;3;42
23-007802-1;2;86
23-064583-1;3;26
22-095697-1;3;75
23-018359-1;3;49
22-090304-1;3;75
23-044703-1;2;75
23-038261-1;3;74
23-072138-1;3;85
23-033539-1;2;69
23-011733-1;2;66
23-057434-1;2;24
23-024311-1;2;82
22-104544-1;1;69
23-057452-1;3;24
22-096996-1;3;69
22-085254-1;2;83
23-012344-1;3;69
23-066356-1;2;74
22-106775-1;2;97
23-042423-1;2;93
22-103738-1;2;31
22-098338-1;2;17
22-011838-1;3;65
23-018538-1;3;35
23-019514-1;3;7
23-018990-1;2;3
22-090535-1;2;39
22-097188-1;2;75
22-011847-1;3;65
23-031047-1;1;95
23-051984-1;2;4
23-078769-1;1;59
23-063381-1;3;71
23-023728-1;3;94
23-078765-1;1;59
23-023571-1;3;17
23-023774-1;2;57
23-040212-1;3;83
23-031088-1;3;51
23-023721-1;3;38
23-067801-1;2;75
22-107927-1;2;17
23-067958-1;2;69
23-011419-1;2;34
23-001263-1;3;75
23-062187-1;2;80
23-022678-1;2;75
23-031071-1;3;37
23-007359-1;2;34
22-095729-1;3;37
23-055854-1;3;58
23-071653-1;2;75
22-013761-1;2;23
23-068341-1;2;26
23-023692-1;3;20
23-039707-1;2;44
23-031068-1;1;41
23-051931-1;2;75
23-042488-1;2;75
23-004321-1;2;46
22-107342-1;2;10
23-042271-1;3;59
23-076567-1;2;17
23-023756-1;3;94
23-045179-1;2;3
23-074546-1;3;94
23-077591-1;3;83
23-037618-1;2;43
23-004988-1;3;54
22-088340-1;3;75
22-104522-1;2;56
22-087241-1;3;22
23-038505-1;3;84
23-062552-1;3;33
22-096259-1;3;22
23-031417-1;2;75
22-010306-1;3;9
23-023361-1;2;59
22-090293-1;2;14
22-108448-1;2;95
23-072316-1;2;84
23-008900-1;3;6
23-007948-1;3;74
23-005288-1;3;42
23-040414-1;3;94
23-029946-1;3;51
23-028656-2;1;55
22-091780-1;2;75
23-010494-1;3;16
23-023420-1;2;39
23-023775-1;3;94
23-029988-1;2;93
23-038641-1;2;30
23-032292-1;2;30
23-029996-1;2;93
23-070645-1;2;6
23-036943-1;3;54
23-037896-1;2;35
23-023403-1;2;60
23-031442-1;3;75
22-094259-1;3;83
22-091613-1;2;1
23-044779-1;2;75
23-069794-1;2;62
23-015036-1;2;33
23-007750-1;2;60
23-031413-1;2;94
23-054420-1;2;75
22-014078-1;3;49
23-057252-1;3;39
23-031134-1;2;33
23-026170-1;2;77
22-090706-1;2;2
23-023443-1;2;75
23-085754-1;3;83
23-029970-1;2;97
23-037457-1;2;75
23-035595-1;2;76
23-011336-1;3;34
22-093090-1;2;97
23-029755-1;2;61
22-103269-1;3;4
23-019694-1;2;7
23-019619-1;3;7
23-029846-1;2;75
23-031125-1;2;93
23-049483-1;3;49
23-057922-1;2;60
23-025870-1;2;95
23-006523-1;2;54
22-093435-1;3;73
22-098703-1;2;36
22-091689-1;2;31
23-057834-1;3;75
23-048634-1;3;69
23-004625-1;2;93
22-106402-1;2;48
23-031154-1;2;75
23-009536-1;3;57
22-064852-1;2;59
23-074906-1;2;75
22-097030-1;3;57
23-069530-1;2;75
23-071527-1;1;14
23-028855-1;3;75
23-045495-1;3;38
23-013793-1;2;59
23-083266-1;3;47
22-097478-1;2;11
23-042121-1;2;97
22-104757-1;2;92
23-034325-1;1;75
23-004991-1;2;31
23-032936-1;2;94
23-017450-1;1;71
23-077016-1;2;94
23-023783-1;3;94
23-032473-1;2;51
23-005648-1;2;42
23-051825-1;2;34
23-031901-1;3;97
23-024192-1;3;85
22-100600-1;3;22
23-001320-1;3;18
23-026485-1;3;31
23-023825-1;3;75
23-039510-1;2;62
22-098559-1;2;45
23-038394-1;3;38
22-096517-1;2;13
23-031144-1;2;2
23-049320-1;2;10
23-065286-1;2;4
23-007304-1;2;75
23-028479-1;2;77
23-017119-1;3;69
22-104073-1;3;69
23-037054-1;3;69
23-053833-1;2;17
22-103830-1;2;69
23-010681-1;3;42
23-042948-1;2;39
23-073339-1;3;74
23-011558-1;3;74
23-033043-1;3;83
23-031185-1;3;85
23-064248-1;2;94
22-104641-1;2;67
23-056036-1;2;74
23-055653-1;3;73
22-065168-1;2;59
22-098814-1;3;70
23-004544-1;2;75
23-037466-1;2;75
23-004620-1;3;13
23-031324-1;3;2
23-070786-1;3;74
23-051671-5;2;93
23-023880-1;3;37
22-108024-1;2;11
23-013235-1;2;97
23-031948-1;1;93
23-037279-1;3;17
23-047096-1;2;75
23-038283-1;1;75
22-097081-1;2;33
23-051671-2;2;93
23-018617-1;2;75
23-079891-1;2;48
22-108408-1;2;94
23-023842-1;2;69
23-010283-1;2;60
23-014082-1;3;59
23-031516-1;2;88
22-095968-1;2;6
23-031195-1;2;34
23-006859-1;2;34
22-100037-1;2;25
23-003282-1;3;33
22-102812-1;3;63
23-050889-1;3;64
23-050348-1;2;75
23-009723-1;3;75
23-012160-1;2;66
23-070693-1;1;44
23-082051-1;3;8
22-102610-1;2;94
23-023054-1;2;25
23-000704-1;2;72
23-045238-1;2;11
23-032880-1;3;15
23-073049-1;3;75
23-004985-1;3;94
23-051276-1;3;75
23-076748-1;3;73
23-052486-1;2;75
23-067317-1;2;13
23-000866-1;3;72
22-093821-1;2;1
22-005739-1;3;61
23-025681-1;3;35
23-025507-1;3;39
23-005942-1;2;67
23-000865-1;2;72
23-004881-1;3;33
23-063142-1;2;78
23-058787-1;3;6
23-030478-1;2;44
22-003234-1;2;66
23-055633-1;2;11
23-002189-1;3;30
23-011938-1;2;9
23-031578-1;2;1
23-001025-1;2;12
23-024430-1;2;59
23-023852-1;3;88
23-026166-1;3;38
23-014492-1;2;33
23-023892-1;3;94
23-030520-1;2;94
23-005757-1;2;67
23-068206-1;2;55
23-058438-1;2;11
23-045634-1;2;22
23-042526-1;3;94
22-108068-1;2;14
23-018685-1;2;64
22-090852-1;2;75
23-065258-1;2;20
23-041051-1;2;75
23-011423-1;2;34
23-045406-1;2;75
23-071775-1;2;6
23-046781-1;3;75
23-040148-1;2;56
23-016708-1;3;75
23-019581-1;2;7
22-093399-1;2;42
22-104475-1;2;75
22-108858-1;2;66
22-099175-1;2;35
22-006692-1;3;33
23-007449-1;0;74
23-073131-1;2;25
23-030349-1;3;19
22-089061-1;2;75
23-048148-1;2;69
23-011420-1;2;34
22-099399-1;2;76
23-059766-1;1;73
23-045461-1;2;94
23-041749-1;3;81
22-096901-1;3;12
23-040188-1;2;42
22-101104-1;2;75
23-007630-1;2;75
22-090507-1;2;38
23-038607-1;2;84
23-054470-1;2;97
23-048000-1;2;75
23-002604-1;3;69
23-032976-1;2;32
23-011374-1;3;97
22-096688-1;3;24
23-030658-1;3;75
22-088601-1;3;97
23-039128-1;3;73
23-047577-1;2;97
23-063857-1;3;31
23-008132-1;3;94
23-054047-1;2;75
22-104084-1;3;49
23-087155-1;3;69
23-036687-1;2;25
23-005424-1;3;75
23-040060-1;2;53
23-051774-1;2;56
22-097787-1;2;75
23-077767-1;2;56
23-024438-1;3;88
23-009559-1;2;59
23-001431-1;2;75
23-059206-1;3;54
22-103194-1;2;62
23-071593-1;1;75
23-007889-1;3;75
23-034298-1;2;17
23-023944-1;3;75
22-096540-1;2;14
23-028998-1;3;85
23-006715-1;2;59
23-030768-1;2;94
23-004600-1;1;57
23-011096-1;1;34
22-091493-1;3;21
22-104385-1;2;97
23-007142-1;2;35
22-094494-1;3;71
23-064234-1;3;79
23-082215-1;3;75
23-010615-1;3;84
23-017783-1;2;75
23-060192-1;2;75
23-030780-1;3;97
23-023628-1;1;91
23-038383-1;2;24
23-076729-1;3;86
23-077247-1;2;75
23-084712-1;3;84
23-007895-1;3;16
22-104690-1;2;24
23-024011-1;2;83
23-071737-1;2;75
23-011964-1;3;86
23-080225-1;2;43
23-013284-1;2;97
23-000596-1;2;34
23-051073-1;3;29
22-099261-1;2;63
23-063782-1;3;59
23-011962-1;3;9
23-010080-1;2;84
23-031320-1;3;37
23-056057-1;3;69
23-032234-1;2;59
23-063781-1;3;59
23-059260-1;2;79
23-064416-1;2;48
23-031312-1;1;55
22-003681-1;2;86
23-028917-1;3;62
23-019493-1;3;7
22-109347-1;2;79
23-028910-1;3;62
23-024716-1;2;75
22-107923-1;2;24
22-087431-1;3;20
23-063940-1;2;60
23-053305-1;3;75
23-008966-1;2;29
23-080930-1;3;50
23-034475-1;2;95
23-006126-1;3;33
23-075334-1;3;75
23-023218-1;3;62
23-008394-1;2;19
23-056652-1;3;58
23-086158-1;2;60
23-058079-1;3;60
23-056423-1;2;69
23-019584-1;2;7
23-083222-1;3;56
23-029926-1;3;57
23-047466-1;2;11
23-033436-1;3;55
22-094106-1;2;75
23-036202-1;2;42
23-059705-1;2;11
23-005220-1;2;42
22-102517-1;2;56
22-018480-1;2;97
23-052648-1;3;28
23-019491-1;2;7
23-077294-1;1;84
23-006902-1;3;74
23-031693-1;2;56
23-010058-1;3;84
23-068047-1;2;31
23-033216-1;3;24
23-079026-1;3;75
23-067707-1;3;20
23-034132-1;3;97
23-030966-1;1;36
23-031404-1;3;29
23-078248-1;1;60
23-061297-1;2;44
23-023713-1;3;38
23-028836-2;2;15
23-015551-1;3;69
22-109227-1;2;75
23-024086-1;2;76
23-017903-1;2;88
22-097426-1;3;33
22-104584-1;2;15
23-031010-1;2;55
23-036924-1;3;20
22-103016-1;2;15
23-036226-2;3;12
23-042787-1;2;75
23-029563-1;3;74
23-012098-1;1;66
23-003861-1;3;14
22-101617-1;2;56
23-030996-1;3;24
23-002095-1;2;49
23-075799-1;2;62
23-056071-1;3;76
22-003272-1;2;66
23-065047-1;1;34
22-097114-1;2;48
23-023765-1;3;94
23-024048-1;2;1
23-060792-1;3;94
22-105257-1;2;42
23-031669-1;3;40
23-066977-1;2;95
23-047215-1;2;92
23-056662-1;2;13
23-008107-1;3;85
22-003266-1;2;66
22-091733-1;2;83
23-030987-1;2;94
22-089531-1;2;75
23-024105-1;2;88
23-031019-1;2;24
23-028971-1;2;37
22-097778-1;2;1
23-060779-1;3;94
23-045111-1;2;69
23-023505-1;3;75
22-107327-1;2;40
23-020846-1;3;17
23-067972-1;2;20
23-046642-1;3;75
23-032377-1;3;17
23-041075-1;1;84
23-028656-3;1;55
23-060774-1;2;95
23-032211-1;3;97
23-023294-1;3;17
23-044898-1;2;56
22-095920-1;2;11
23-074349-1;2;59
23-002196-1;2;30
22-090072-1;2;60
23-011584-1;3;75
23-059932-1;2;59
23-059291-1;2;59
23-003245-1;2;82
23-018484-1;2;68
23-073356-4;2;55
23-034890-1;3;31
23-013419-1;3;75
23-060063-1;2;75
23-053150-1;2;61
22-024138-1;1;97
23-024153-1;3;75
23-064750-1;2;74
23-019490-1;2;7
23-061785-1;2;28
23-002157-1;3;20
23-039132-1;3;29
23-024150-1;2;75
23-023302-1;2;93
23-071926-1;2;69
23-023398-1;2;78
23-034115-1;3;29
23-053594-1;3;57
23-068073-1;3;59
23-031037-1;1;81
23-053843-1;1;92
23-024072-1;2;20
23-034113-1;3;29
23-031425-1;3;47
23-073375-1;1;59
23-038436-1;3;20
23-055589-1;3;56
23-061201-1;2;25
22-089244-1;2;33
23-023812-1;2;44
22-109296-1;2;38
23-031079-1;3;94
23-064085-1;1;65
23-024037-1;3;20
23-056438-1;2;68
23-035524-1;3;74
23-016056-1;2;95
23-013241-1;1;97
